locus	tumor.female1	tumor.female2	tumor.female3	tumor.female4	tumor.female5	tumor.male1	tumor.male2	tumor.male3	tumor.male4	tumor.male5
1:20501-20600	-1.04126551775816	-0.160582614903716	0.0489929966109108	0.0312833458763002	-0.540580108205093	-0.390023226322157	-0.146583378602997	0.749941851833156	0.190079093445816	0.329326215372495
1:21001-21100	-0.785703766487216	0.405533182509877	0.296953974899679	0.125785211702302	0.289121999112149	-0.358494871153737	0.00347131043009539	1.05906123252528	-0.0307388565841593	0.148978674644555
1:21501-21600	-0.9966591414064	0.145771368613129	-0.218337385922153	0.175495461798365	0.120676265732569	-0.998036955271591	-0.430506805337995	1.11035052263871	0.145021367905061	0.0771633806356402
1:22001-22100	-1.06742611150489	-0.74346242979648	0.287479532914297	0.224583494041519	-0.624137153320176	-0.0802387440361003	0.325266942385481	1.13022250036429	0.243852713262856	-0.324240701149194
1:22501-22600	-0.899326417993308	0.541398987631132	-0.161117707042603	-0.288552027458218	0.422420907289349	0.191083033720533	-0.0542771093063134	1.33779082289908	-0.272258489552888	-0.803438800175051
1:23001-23100	-1.45555076819903	-0.281396902434169	-0.234021747216098	0.293930844418133	0.447408670403333	-0.448232901538409	-0.0976441776114303	0.589966278326083	0.432120623522038	-0.11817492841438
1:23501-23600	-1.19369592244437	0.131424522681385	0.277098430253016	0.619638663034273	0.169830283140981	0.427341104936631	-0.461097554041677	0.91966428942151	-0.202458120970883	0.0438107713896679
1:24001-24100	-0.86198180922665	-0.375131727492476	0.0576790448577277	-0.424823068761224	-0.693353326213743	-0.401276697405361	-0.3458943409237	1.53470349004328	0.0558351869366482	-0.10820198889393
1:24501-24600	-0.140482923330419	0.539899890537965	-0.461700458513394	-0.45965956050513	0.00324851610852561	-0.0422659026028689	-0.264762997098724	0.638640037303432	0.486690294123461	-0.26022162373436
1:25001-25100	-1.04957952471468	0.40369033017249	-0.0138440788790268	-0.0668111077932822	0.0021795354313014	-0.234556915056831	-0.155968409385805	1.00951290120042	-0.0253346541845279	0.437330182437142
1:25501-25600	-1.49312428848234	0.106042295923583	-0.052222123998551	0.0238645302099317	-0.10605119196793	0.0695321041661269	-1.0214232022605	0.897478579588085	-0.194889292054901	0.401856510207462
1:26001-26100	-1.66263902510982	-0.178982938405821	-0.393048250641551	-0.0351886010845008	-0.05177717515911	-0.0332892448055336	-0.416073443253591	1.46403638014279	0.160395321662516	-0.0707520269002015
1:26501-26600	-1.29599454466596	0.471648280184131	0.113691205022596	-0.481874529182144	-0.157370408788847	0.457291033640211	0.542046516467483	0.70439458182132	0.332401918851795	0.574473136286415
1:27001-27100	-0.86956826345549	-0.537008525930165	-0.136476614288069	0.651733721327169	0.162757221053407	-0.124868037872042	-0.31787932650333	1.4034423185542	-0.282058621812777	0.590999018044064
1:27501-27600	-1.22061511716499	-0.0587551493277505	0.266305477638104	-0.369717051521138	0.240812102232121	-0.120737702500009	0.0911096659637877	0.822125532713035	0.162039327098708	0.284459065072388
1:28001-28100	-1.57576995705985	-0.419349419355761	0.479854892360058	0.111586674721107	-0.110688962279545	-0.169819198753485	0.0539991496232302	1.28205254124669	0.138828997354706	0.393846936044446
1:28501-28600	-0.99921378273329	-0.0797871144046966	-0.306457644514476	0.186664652573847	-0.19896881693357	0.401197296356199	0.126252734023259	0.992344027633977	-0.0301155343273882	0.0907449696599053
1:29001-29100	-1.09019182882453	0.21530343810903	-0.0527282212553437	-0.315813854644094	0.13151657906327	-0.655548045490186	-0.478768804620769	1.32842869477106	-0.138632511110473	0.00924475780484502
1:29501-29600	-1.38878821207704	0.331111266080132	-0.066659732377641	0.417734735888449	-0.195628246637951	-0.385585988522812	-0.412067146594037	1.56465207221318	0.329600807362933	-0.0556051070617056
1:30001-30100	-0.926155712542239	0.261707206100169	0.677493225194967	0.373390832866088	-0.259202479039582	0.428863069231649	0.655742578573998	1.03516854293528	-0.0705076777299314	0.273979589348227
1:30501-30600	-1.22719585424941	0.00093198052997103	-0.335439496208404	0.148844929649771	-0.395524413289769	0.41411140175544	-0.0927591182246466	1.26645725761781	-0.315030638804697	0.227416577196108
1:31001-31100	-1.18012263878565	0.0262145360062601	-0.011055341026409	-0.200502768543778	-0.248899058425556	0.33887173562008	0.103584937575589	1.11566153443591	0.0939430082670375	-0.198878655447463
1:31501-31600	-0.812750471308467	-0.0488861755430659	0.244381405055443	0.122512735511113	-0.436811408201454	-0.00536065549458987	0.0459614325072142	1.36333376110372	0.0974110979043118	-0.165595422336016
1:32001-32100	-1.01822010172707	-0.197763280296973	0.292351261080632	-0.122339870013699	-0.377733186106499	-0.701939185407182	-0.213799958162027	0.759933522168272	0.175008261430399	0.171894826390339
1:32501-32600	-1.3803471124314	-0.337213128849809	-0.141974984720568	0.191089701825976	0.397066866040399	0.0476607072289447	0.0125159907569046	0.80011846604692	-0.407959162085092	0.300858012113732
1:33001-33100	-0.705553474322387	0.168500826125293	0.11217198560029	-0.0378700552329529	-0.420790506240527	0.111223006467394	0.119913683291979	0.874385741972792	-0.0545658776215227	-0.370875017277207
1:33501-33600	-0.700815796177487	-0.166987196896499	-0.448764294973931	-0.227309857327869	0.467277432362272	-0.0137381048652376	0.0587545951740326	0.951883579438315	-0.117326401448791	-0.151874160000782
1:34001-34100	-0.788845815991163	0.308214861213879	0.409296478304465	-0.0961266664082712	-0.399915323190252	-0.179517735537351	-0.0858230967586756	0.618945851592064	-0.556299116957886	0.566002215449571
1:34501-34600	-0.688800981189785	0.0771955814505881	-0.0295988197886937	-0.349477907886146	0.154065226115944	0.0433805737999029	-0.0831869861298977	1.73105011496949	0.338425482365002	0.459261013007997
1:35001-35100	-0.907587806271944	-0.173368963597657	0.0373042505145103	0.239737093546391	-0.0735455435282286	-0.560609460887203	0.218323838287601	1.18561391535215	-0.11019356577543	0.00973722412962601
1:35501-35600	-1.4604150641471	0.232713227753361	-0.358744364320999	0.286372639968359	-0.0794217269451609	0.43661978734297	0.39923651159341	1.23096639208295	-0.263340459522735	0.0367871219851171
1:36001-36100	-1.36727693321513	-0.201652850618051	0.217807726030038	-8.63435094865363e-05	-0.00317761688025689	-0.26298685676171	0.224660282673034	0.973418291232203	0.273715318364799	-0.180802143226613
1:36501-36600	-0.910345508099978	-0.459117943533246	-0.280703455316641	-0.296228485865412	0.0483205881778509	-0.407812011208852	-0.176892640627839	1.201595414208	-0.159572628959074	0.229372349201838
1:37001-37100	-0.612617755816073	-0.108359117003752	0.6856377705375	0.104009612169513	-0.332708146667828	-0.286532038498016	-0.343756340104436	1.0977604086748	-0.226333966338274	-0.0904142027146813
1:37501-37600	-1.27548415940614	-0.409332302798798	-0.310230934267741	0.4191075904048	0.437541648929954	-0.287850128159058	0.0139407213286263	0.837885568602443	0.423729118304892	-0.0558845553672047
1:38001-38100	-0.897671689233106	0.43678998572931	-0.53022256060717	-0.0745956078097462	0.199723505205913	0.349791197557308	0.327542509710323	0.837555601783514	0.272945375455724	-0.0158336566799815
1:38501-38600	-0.911488804414939	-0.24624465276282	-1.05608500054693	0.0789630791044934	-0.131582740760396	-0.242827894157627	0.0697482287310352	0.712046206893185	-0.166753881168831	-0.362879152544443
1:39001-39100	-1.40702756244481	0.0977388751134936	-0.417181916607364	0.0365108539691496	0.0774332010103795	-0.700743454160966	0.395969976885215	1.36911071872717	0.171094547201884	-0.140697901690315
1:39501-39600	-0.835881264764538	-0.256059634045659	0.35517655379739	-0.334529492536831	-0.279239955233604	0.00223895087648343	-0.140061249628177	1.53589765124916	0.1999168348066	-0.198367921351239
1:40001-40100	-0.422918312025196	0.455275484647877	-0.0349990804135415	0.0335263225162571	-0.00607604377778307	0.121746428562018	-0.155740043174477	1.24701611147488	0.18524309030614	-0.359153923989648
1:40501-40600	-0.641239998435839	-0.0772432418072441	-0.174918725336005	0.181064650554833	0.172203990614671	0.0332896562859576	0.0310049626323824	0.272334610979863	-0.206982233407668	0.209220687843932
1:41001-41100	-0.953707658185383	-0.298791203277545	0.0550628237881722	-0.0292172645438954	0.367345796043553	0.117720404103399	-0.396160121030199	1.2098891383222	-0.173412203934601	-0.0713240183215402
1:41501-41600	-1.02440392145743	0.546615636794861	-0.0395971628055956	0.246408156798454	0.244977831632191	-0.0651083186032036	-0.103111916674922	1.27703245552128	0.227735436877996	-0.242046288976512
1:42001-42100	-1.34573937340505	-0.336131375767419	-0.0326284890071501	-0.382863003027652	0.421421559220625	0.10318669072326	-0.517772328331376	0.785290504267416	0.12068127172571	-0.103381339114432
1:42501-42600	-1.05589228784551	-0.39430246815448	0.228159171159283	0.123699651559413	0.357013255486067	-0.115635148909958	0.261401051503539	1.00578770284253	0.410794222908459	-0.444112874818012
1:43001-43100	-0.313805129189094	-0.238798361830947	0.166484050275153	0.549577284719084	0.090135904668684	-0.0134782836870436	0.0663115621388467	1.0274315112073	-0.0832687095206392	0.0807508900713307
1:43501-43600	-0.929304513774198	0.165140159102273	-0.033917639350238	0.460409616317825	-0.204965116650951	0.242778683363143	0.075170630980258	1.05740455168488	0.0573058827771175	-0.234671379452542
1:44001-44100	-1.13083880384167	-0.500971295151871	-0.156878319842904	-0.410187341003649	0.484291943079039	0.285682148339317	-0.129617815226808	0.770155932991415	0.32757752382555	0.131837579033349
1:44501-44600	-0.995836658853882	-0.0509174705847243	0.0418185412051614	-0.319275831379897	-0.0168705980078305	-0.0280980039964266	0.206630045425223	0.931839204380589	-0.16662661081627	-0.335213909408861
1:45001-45100	-0.782775138574922	0.19042569781648	0.00701246784801268	0.0848149204549536	-0.138909713012474	0.0381781702250421	-0.332077339727986	0.941744793354005	-0.285040835567322	-0.197393614460535
1:45501-45600	-1.23596483059549	0.831755638268108	0.136957098717192	-0.00603546820070777	0.554926803683627	-0.20546490213054	0.0024669909929309	1.09294403821161	0.0343548207041845	0.0687275989310704
1:46001-46100	-1.03500026265581	-0.446436775404555	0.00439071984413244	0.13233447451812	-0.244270851620874	0.229232002857204	-0.126181616887635	0.851511991848661	-0.245310546330824	-0.278958837957074
1:46501-46600	-0.782857933581779	-0.307565925603621	0.122547666446491	0.204005329619426	-0.301070600247708	0.387787930661535	-0.00254997913126499	0.754267949237359	-0.484014691606351	-0.533495770110891
1:47001-47100	-1.547687569174	0.243936690042413	-0.219180394074696	-0.346900350765993	-0.116036877266777	0.358489969167704	0.241910667741896	1.33243034229609	-0.0292099818755054	0.0151849780647764
1:47501-47600	-1.58309606441214	0.0962428695883804	0.598908818035891	-0.11757754683093	0.147139415650543	-0.0903981060402032	0.218616665850882	1.05322899875645	-0.0537946093348496	-0.244855711020598
1:48001-48100	-0.7186516712328	0.144466448178145	0.168781099656348	-0.0919298767760966	0.28135957362026	0.121606861267415	-0.231425117275867	0.850035298970674	0.419528100417928	0.21710763283917
1:48501-48600	-1.05094650781028	-0.356659367239905	-0.0237609081315719	0.298659178780434	0.170500532414893	-0.435711349262794	0.291140563854008	1.32709363197349	0.289848674481281	0.200780797238671
1:49001-49100	-1.01124334210879	-0.0432986119151456	-0.275134549278886	0.070307531897906	0.190882034930125	-0.524788453070244	0.170568749016009	0.984212367104824	0.0363902129928461	-0.495311985327518
1:49501-49600	-1.01509144453855	0.208610286790293	-0.107657045623722	-0.0874415053419936	-0.0226259574218586	0.175933256856236	-0.0322475701811942	1.02319940755364	0.168775109911485	0.203804504428635
1:50001-50100	-0.766936838219575	0.227151905968012	-0.0589060345210212	0.204158975059708	-0.368065523170264	-0.0780669213395033	-0.0744605023480912	0.859919585077283	0.0182333692404034	-0.133787351879895
1:50501-50600	-0.888009378507805	-0.515170791823685	0.134605927439641	0.0967387983704105	0.460663550934348	0.387817278375879	0.542269218015755	0.236317317399958	0.238931246898353	-0.0277267036057718
1:51001-51100	-1.12833284321088	-0.20463439908449	-0.125916600223735	0.056270299040567	-0.532333475451225	0.0731081895102218	0.365640103959707	0.822139042506328	-0.176123814418655	-0.0394617258528
1:51501-51600	-1.61607331985063	-0.0982917700464539	-0.200331355639083	-0.31735976859046	-0.409909466117228	-0.100686084904948	-0.0944154599632082	0.944077865446288	-0.330952509462625	-0.113559662641506
1:52001-52100	-1.03743264356081	0.0983113655628092	-1.04193525439814	-0.0155785827033946	0.689360201925696	0.154777035027936	-0.352649938535596	1.40506955327149	0.391449535644284	0.295939972738378
1:52501-52600	-1.3572364188869	-0.216174583775963	-0.552716257851024	-0.0854934322079826	-0.0306893472891224	-0.272622346576032	0.428548825527362	1.44124430334751	0.320997225490642	0.016135222660404
1:53001-53100	-1.21584118026407	0.143359213425716	0.133502430651473	0.150468337879112	-0.126899186916431	0.340779189053917	-0.0105048767389954	1.18945623256206	-0.00778030833724951	0.280251446855059
1:53501-53600	-1.29624842399755	0.127824780960756	0.181139857356091	0.233436256702164	0.156645579327793	0.182243898762023	-0.138217529353901	0.733330269690736	0.117417847917639	0.00030205512675805
1:54001-54100	-0.887414994138552	-0.122087334086893	0.155407836354578	0.110152872923308	-0.229339305424568	-0.453811916696751	0.15389520913024	1.20676428491644	0.136879975891769	-0.0637429007805065
1:54501-54600	-1.10397365319509	-0.213706635426556	0.227871199893023	-0.237161061565857	0.155572282102101	-0.215047201844337	-0.391091413467183	1.10523753564566	0.403888784874696	-0.228806483090558
1:55001-55100	-1.00458681025499	0.0186889448761788	-0.606093168357769	0.0105932255531933	-0.150324002229696	-0.027040896339876	0.508992355103914	1.21223115905489	0.204772990613732	0.276301199632497
1:55501-55600	-1.58027339852493	0.00124650846040439	-0.258362009436236	0.131261233899063	0.122116398548695	-0.221365766664569	-0.574389472871473	0.616143595169294	0.638205781599937	-0.161063005546592
1:56001-56100	-0.919443126215845	0.306422136731624	-0.254731143967148	-0.0924028111561681	0.743470243057319	0.249683570723302	0.286492830050448	1.45777306013966	-0.0850693560988836	0.485369223253004
1:56501-56600	-1.01615836475504	-0.271127418890345	0.2372189175131	0.484353080515243	-0.470491115642883	-0.493514381362589	-0.210558878169588	0.936972810747492	-0.14933563009175	-0.0392888776629077
1:57001-57100	-0.841650452559922	-0.372195044434406	0.333005396848729	-0.490265725879594	0.177160093444963	0.246383994980806	-0.107611996988861	1.07684337505463	-0.459828918413601	0.169896477964498
1:57501-57600	-0.577216942120651	0.652013814728556	0.224906069704917	-0.0530225026768062	-0.00104782961624993	-0.049249173305921	0.0102469469867171	1.26913824033647	-0.426803644450305	0.177290861898427
1:58001-58100	-0.672280777335157	-0.241999327099196	-0.011436211062766	-0.0218657011683424	0.289767264661692	-0.592299048915401	0.232799181197827	0.518143538304221	-0.556295573498281	0.686742104049134
1:58501-58600	-1.20321771423262	0.332703149845824	-0.169330261942093	0.524159297706352	0.516306099285313	-0.355678311366868	0.452534518186967	1.24113866140648	-0.13871670905252	-0.242456944167531
1:59001-59100	-1.19519857329637	-0.0529474062606239	-0.0978503638729049	0.644447352895205	0.506404821233613	0.0530678687591137	0.305602943313951	0.845147558403367	0.256838471303719	0.25279994572794
1:59501-59600	-1.27632090966683	-0.426293421042317	-0.317264274958276	-0.0622143076839494	-0.0193547144628821	0.370523864137023	0.138264275150699	0.244642409083286	0.568597502505287	0.0995063804868044
1:60001-60100	-1.16450727245013	-0.150274354304932	-0.162629573381872	0.201115111268713	-0.109803948186684	-0.133461128677618	-0.195657370245079	0.770407236445043	0.301224449233457	-0.369673641162991
1:60501-60600	-0.997134089699431	-0.258035566440627	0.114478144473172	0.280979945078533	-0.338403519647439	0.00149293317177931	0.0667844762931241	1.12276207887302	0.113359763277273	0.211415152327256
1:61001-61100	-0.584869440022669	-0.0359763665702302	-0.158988544105304	-0.608978988586534	-0.151053944014138	0.519737875266037	0.270267989995773	0.189028943625905	-0.366171776107423	0.00421264813080059
1:61501-61600	-0.575422886777986	-0.135651524823622	0.605645074410339	0.248089973882154	0.259153208977396	-0.163422526335944	0.194436565780765	0.271996909268182	-0.283445924722718	0.0316224827528304
1:62001-62100	-0.891933152231201	-0.437333290501703	-0.0407197362416082	0.162056792621509	0.50110992587076	-0.260970173002155	-0.148779424238629	0.797865499808727	0.0234812260650288	0.22535122669051
1:62501-62600	-1.33421977077172	0.21050208975931	-0.371876033187063	0.774374147949608	0.273889680246745	0.303012478964197	-0.077094300096225	0.718952836948444	-0.0449245989397314	0.0813088220001345
1:63001-63100	-1.0904945503046	-0.280751715099908	0.0580399630100801	-0.381443604334374	0.472296055332612	0.326385919777476	-0.0663472525077549	1.114127348331	0.226785221035594	0.172186544385545
1:63501-63600	-1.19867800443371	-0.370603936792156	-0.101713717884275	-0.677822055628782	-0.00964240242847474	0.0200257239541792	0.033968966981648	1.06811604966471	-0.524682355656282	-0.4984406240436
1:64001-64100	-1.41526522649628	-0.133466057334203	-0.273878501692287	0.505655436870714	0.654258464570731	-0.235896388230193	0.034583332887307	1.38270362021004	-0.364864911638683	0.221320501834973
1:64501-64600	-0.759683513222383	0.931279364059313	0.190101649603111	0.400747993599371	-0.048372013089012	0.335958085215251	0.00817573831876259	1.10293186311964	-0.411451754418171	0.282371368282257
1:65001-65100	-0.989860471755062	0.2823994639097	-0.00799150051512968	0.114935676246457	-0.43418052969584	-0.0308826096007978	0.492051073178518	1.11423140448627	-0.26551692342092	-0.435794067800104
1:65501-65600	-1.49755115819501	-0.530688244395169	0.00619836218959413	-0.14031411345746	-0.438648718857416	0.0823604417966353	-0.532605372035956	0.840230471797535	-0.0914529216535396	-0.110490987283799
1:66001-66100	-1.02912393146286	-0.0589937518526633	0.20325288094112	0.158194184590671	-0.0834312611942919	0.0206416192507943	0.0385860416725122	0.778093941215779	0.157313272252632	-0.174947129054694
1:66501-66600	-0.898221224218864	0.293238948796894	0.230439141324849	0.0406468232569306	0.0435276316491413	-0.534884384876556	-0.103466419613083	0.748674622545179	-0.0854347702236652	0.182422449949726
1:67001-67100	-1.00411568654802	0.257870051097762	0.0113688455483417	-0.181004382173802	-0.385422246819886	0.186762845354237	0.141132257998461	1.17266115689034	0.103903357543861	-0.142642623025463
1:67501-67600	-1.62536610579421	-0.289875882274067	-0.17160797015357	-0.222608020484897	-0.0523336848945841	0.0624490585826572	-0.176595964904595	1.43124453095535	0.0885517497014057	-0.397582934584074
1:68001-68100	-0.852157136622597	0.402180206451438	0.446147902289833	-0.246385225890667	-0.0765162428564926	0.0709850331478472	-0.0185523797858254	0.785135916295103	0.146838742039393	0.0929438213915564
1:68501-68600	-0.997840520472309	-0.0569025827790754	0.0260367923511666	-0.268277679179796	-0.0878505088936345	-0.119379246408536	-0.0851030670424783	0.995580557540419	0.125677856575487	-0.0835900656221495
1:69001-69100	-0.713771714061182	0.365074234885089	-0.154689188533195	0.175652083735094	-0.103097624284404	-0.224747196853234	0.483547467871562	1.09478550829256	0.184687125941603	-0.176126869232356
1:69501-69600	-1.01785558747352	-0.25509798408934	0.342329517446318	-0.232482592965385	-0.271887723796979	-0.455018110370423	0.0703929336354475	0.841173838397062	0.404445073653613	0.396013647137258
1:70001-70100	-1.1053962464413	0.435644564212997	0.0576195741649968	0.46704158026092	0.0623402110195472	0.0416330194558565	0.604711975282329	0.852675367624638	-0.256389838800612	0.0448292053432614
1:70501-70600	-1.04912624882441	0.0564764139347978	-0.0732710529221982	-0.250715389268281	-0.0532282217163451	0.0172074745529233	-0.223647038331758	1.16532219799119	-0.434474992471164	0.347245950179969
1:71001-71100	-0.945289533491731	0.651402294229885	-0.038611602962214	-0.265358680044011	0.0358016825402267	0.0086148070699265	-0.663772954214263	0.974713789948967	0.333471898443549	0.0503546138214535
1:71501-71600	-0.656524236724449	-0.0222823765673045	0.212568819433343	0.106880685821346	-0.220397082210604	0.325653676417647	-0.0660135566705303	1.20247667976178	-0.247640143028974	-0.0861165667506025
1:72001-72100	-0.711144244984158	-0.0333283193166722	0.176829379210698	0.282044669503824	-0.730558261756184	0.330481718557196	0.00545757547402465	1.01617890911601	0.326900506223487	-0.291513351050525
