locus	normal.female1	normal.female2	normal.female3	normal.female4	normal.female5	normal.male1	normal.male2	normal.male3	normal.male4	normal.male5
1:12501-12600	0.0866866591300188	-0.749611330187449	-0.102093282149405	-0.391260292509983	0.0901646699567697	0.364354403079351	0.269663521063509	0.444042416786774	-0.0474016483464417	-0.0674825007199167
1:13001-13100	-0.104242117986602	0.266891472472529	0.0240111149278643	-0.570367940174506	-0.156036429418782	0.256619481568747	0.250024897199963	0.0734702969396058	0.263040371113025	-0.039725571611347
1:13501-13600	0.00493359516283209	-0.19171377441961	0.320366090165507	0.190695972056171	-0.271160127693818	-0.170824700294449	-0.242552930419321	-0.425399840035913	-0.186569848213357	-0.0490588587585287
1:14001-14100	-0.0741267365336373	0.0334790611774416	0.0525334564084637	0.458040429664931	-0.234500981810434	-0.412221974497222	-0.328050122131717	-0.641676332218212	0.00750898443528891	-0.326678721197303
1:14501-14600	0.193657852796499	-0.127703688968339	-0.00818002809716997	0.266250755827348	0.157288389154073	-0.275453761207042	0.351072120956795	0.214281162547193	0.321418166580996	0.0214780219220175
1:15001-15100	0.183936370895258	0.0156008622652422	0.0870042856702662	-0.61145652514424	0.691818196423312	-0.31717235808644	0.0453266913126649	-0.170077389475579	0.0479502578154991	0.710382482144218
1:15501-15600	0.329297647370545	-0.283143524264817	-0.0924506522443412	-0.265817471056513	0.211149368330611	-0.0823318697150663	-0.326200936874136	-0.508555707256478	0.030410644412948	-0.188882896273579
1:16001-16100	-0.191403813240404	-0.0355269188727902	0.499356007616497	-0.548595892471494	-0.206834582163164	-0.256023269008386	-0.0622943693654437	-0.0093774501377491	0.130928923842523	0.641440249865821
1:16501-16600	0.143515229658674	-0.51291036898888	-0.372627788054766	-0.0508808067734021	-0.512593783962436	0.21657999643268	-0.325295941069563	0.288081779191345	-0.51674944048294	-0.352463847245345
1:17001-17100	-0.471673959975258	-0.202299462138574	0.0589601745331823	-0.300385204037394	-0.244107119363653	-0.028012757195577	0.00393868599910604	-0.0301497610722786	0.29478101902997	0.526501947299298
1:17501-17600	0.220020249836582	0.225729277305728	-0.0180391182064936	-0.448676390294061	-0.221839260413089	0.444761958032424	0.240136829289958	0.11549565074561	-0.566445658514668	0.224468772301929
1:18001-18100	-0.338369530758443	-0.484877924467941	0.0391810228235261	0.238863583944851	0.35146301195353	-0.632137048679905	0.153605282067239	0.542219505793251	0.461460062108823	0.515457721567782
1:18501-18600	-0.0262552111065194	-0.16350207879241	0.1036471212554	0.164304436789523	-0.347646959245462	-0.146552784535918	-0.00090904069988247	0.191902472472177	0.497529218547872	0.5743682909883
1:19001-19100	0.417690476281493	0.0646100153476157	-0.39354689308763	-0.396637196094562	-0.524757507694822	0.090835940612169	-0.58320205719663	0.107884442672039	0.307295396228579	-0.0740072582666236
1:19501-19600	-0.183723238976462	-0.313157676071191	0.702722192123567	-0.188132555481744	-0.0941938659525193	0.353316510964968	-0.360758299195401	0.0845863478108885	0.335540460221569	0.0230790719339544
1:20001-20100	-0.386603779427581	-0.0298138828891065	0.0452276293486818	-0.322868181317549	-0.225980420490637	-0.0558335092758865	0.198121429183563	0.0466552488609103	0.108830837161008	0.0136988746048964
1:20501-20600	-0.267499995331287	0.19906594635627	-0.0166444951462797	0.0530404567174372	0.0693219279658926	0.203993870468219	-0.230961641870494	-0.129453489198952	0.0191461629358345	-0.193876781512793
1:21001-21100	-0.0587597765095163	0.650341957258915	0.0869209645849995	-0.316977712950815	0.0693830450288536	0.0440328441484783	0.138259557344443	-0.0720004924727471	0.41732259955167	0.128402637919637
1:21501-21600	-0.0305628950770395	-0.425628137246382	0.0680103640124606	0.307236836487725	0.288622753044946	-0.313178063997861	-0.0569628672531803	0.898944934062172	0.217558232469895	-0.11389930593855
1:22001-22100	-0.292310311391614	-0.0817589599598746	0.161915089620467	-0.152378177798582	-0.510935909248724	-0.122032638843055	-0.423426626119576	0.00019109674300482	-0.338555606925941	-0.434419049247474
1:22501-22600	0.334574926274565	-0.220266511236498	-0.264553129479165	0.228600003172251	0.504615232753131	-0.72485469702234	-0.0392326587052633	-0.0956873722454698	-0.193313461096088	-0.0950156450185462
1:23001-23100	0.00990170065314659	-0.717072018287672	-0.213049301541275	0.404188831566988	-0.55235101882484	0.146113300894806	-0.0117691357608554	-0.346923609330386	-0.207578672612126	0.320171882684924
1:23501-23600	-0.0134108522730681	-0.326284055086744	-0.50141203857417	-0.107672957801996	-0.0396359066409003	0.131576402140751	-0.119323799517697	0.247206405895049	-0.156972197923194	-0.340218790695762
1:24001-24100	0.389057446443009	0.0679649093416739	-0.417735915733135	0.320901383535121	0.0542976924793719	-0.185914638838708	0.384295127773123	0.138662509073842	0.256972461981875	-0.468670561810904
1:24501-24600	0.0454786037788025	-0.0397997489964177	0.708620033050325	-0.191256739596294	-0.476858235422335	0.167401359135813	0.213368579004202	0.0612035485054989	-0.248193551329256	0.0883212263073976
1:25001-25100	-0.0625697144426735	-0.151939422297706	0.292804498181573	0.197969375120303	0.522396475408654	-0.0884376176662688	-0.452176476406999	0.196186304204149	-0.0104648476981151	0.124953506829113
1:25501-25600	-0.00541224201929564	0.299492902236458	-0.244069506590921	-0.0457613338075283	0.184028204458343	-0.254908129254988	-0.0677876168800013	-0.329637439876849	-0.547090204145557	0.127676247931745
1:26001-26100	-0.126421366983352	0.403079453614054	-0.0508747348721441	-0.0120600039727359	0.491466828309852	0.271099163177157	0.391282005770123	-0.42647813059373	-0.227681837292016	-0.102691527897536
1:26501-26600	0.0469641207207486	-0.269429001147911	-0.209075605045492	0.141183624868665	0.139161345939408	0.192355360839966	-0.276945876714321	0.359294888021393	-0.243450644505693	0.160753632122127
1:27001-27100	0.221573099185365	-0.212260093125036	-0.214399722859366	1.01378303448691	-0.42416445498695	-0.345414875160365	0.272224472096318	-0.280320327727025	-0.0761857470694614	0.0218336227087752
1:27501-27600	0.145133118574441	-0.343718088080644	0.199365310111847	-0.153144269687912	-0.105144168057212	0.478505586143923	0.0908181183732374	0.556228508852065	0.472929827031295	-0.225716315130028
1:28001-28100	0.403721910242644	-0.489788023153679	-0.236964044988121	-0.517675040745048	-0.315786392943879	-0.502756257575898	0.0632148899279492	0.148571870844998	-0.579369138750108	0.645487559529295
1:28501-28600	0.0510542716847526	0.0842600325682305	-0.0484076866539749	-0.259519849488329	-0.142060493567709	-0.293200315690132	-0.336289471715559	0.023093297172423	0.00507448987805769	0.393679476715609
1:29001-29100	-0.574894650133438	0.332409671067085	-0.617116056224384	-0.147036086975709	-0.238010212320549	0.443972402111806	-0.373915254153761	-0.030279936863841	0.121013708440206	0.0543817100315007
1:29501-29600	0.382359202272979	0.0108786946778314	-0.259829463049316	0.187091314601458	-0.371812268192821	0.12827563693106	0.666014644816541	0.0105227357106122	0.265301469497941	0.257601813092605
1:30001-30100	-0.223181163119106	0.0759558223984834	0.208243146652925	-0.205890030009645	-0.0883022904087186	0.115630599724422	0.00420139407790384	0.0415538113960415	-0.574886582546604	0.400776219200885
1:30501-30600	-0.230921114805273	0.23718670716281	-0.346443825749383	-0.00700379704581383	0.163120517147776	0.161792374477211	0.08451115907619	-0.233320091352749	0.234755794601935	-0.393985084356904
1:31001-31100	0.173637237413347	0.207633261071562	0.0158209564292967	-0.23053530372787	-0.371772460853775	0.0844066687442179	-0.380463394367226	0.0761025206266095	0.161591498128852	-0.522145438603868
1:31501-31600	0.310491470064885	0.556849223933833	-0.183857935137668	0.135826041321607	-0.120993257051187	-0.182382900766248	0.237255218945746	-0.115069378112525	-0.20604418675792	0.380777652741131
1:32001-32100	0.300924555718503	0.149638585511001	0.0597862571684929	0.278583563785109	0.115484376732213	-0.579372812017306	0.152015557837213	-0.754269003378457	-0.0119118883574819	0.0649795098909354
1:32501-32600	0.183231384168541	0.126209275263956	-0.245594485922256	0.56783772786122	0.175622663861246	-0.286064695343606	-0.0654561363614729	-0.610098788176393	-0.198136587576109	0.168703391107378
1:33001-33100	0.05360820259942	-0.0633262000154503	-0.00888113438590138	-0.00186989232952674	-0.2080034409987	-0.325645232837702	-0.317349544349417	0.25006711069586	0.424250488524514	-0.103215245135576
1:33501-33600	0.658255034039011	0.343244849134043	0.328874117939543	0.102435059824872	-0.22707247665025	-0.271811898206904	-0.119476778634932	0.182336677512127	-0.194303057227341	0.0140753063371061
1:34001-34100	-0.247402360607082	-0.362371627030714	-0.248106375645813	-0.0214800214158678	0.628044506753751	0.253131584901481	-0.612762368289145	0.511757518895909	-0.024349636520969	-0.257798639254328
1:34501-34600	-0.446055769911802	-0.142334544949062	0.400122027645956	-0.105908237979355	0.396198044441724	-0.0934248011594838	-0.220768266391046	-0.623641403918514	0.0584945066180577	-0.350004408392716
1:35001-35100	0.12081133152263	0.121272440279273	0.275791226069888	0.417198194080736	0.316684995530118	0.242109571880417	-0.378236901093172	-0.0714095776357981	-0.116970885044815	-0.0801149206374709
1:35501-35600	0.292253398032486	0.0654682729714388	0.42383477970062	0.161026311528545	0.0416301211412341	0.590165692419127	-0.204729212855693	0.516410482776257	-0.156457423942534	0.320112851072721
1:36001-36100	-0.344488607739537	0.246537954953615	0.17224355496672	0.0828458567472605	0.0480109345655971	-0.00235684189075265	0.414775541154018	-0.0659427503231357	0.0503927288577848	-0.295549039448076
1:36501-36600	-0.0622376286851232	-0.213197243547606	-0.397436960671305	0.0895611652307443	-0.577846817901174	0.152828914177838	-0.169858478301419	0.027615303032509	0.459035664049997	0.153680908148297
1:37001-37100	-0.108510790749529	0.342814101270347	-0.241869668942209	0.0423491600978038	0.0986577422139645	-0.120430261688637	-0.368492672224058	-0.10148780800636	0.144618973393529	-0.208587938504465
1:37501-37600	-0.573277700598164	0.549496769739283	-0.130128432143435	0.148968884308433	0.284780485266139	0.537085503721441	0.353267144411805	-0.26468082581036	-0.211698051397117	0.246913454900152
1:38001-38100	0.269368183766778	0.302793160630892	0.107877459544078	0.0222112395803351	-0.323950422993313	-0.276040607093774	0.119200098014133	0.141360288984147	-0.37780488930817	-0.264437459236949
1:38501-38600	-0.136867367089899	0.146824949943416	-0.337154850254407	-0.628768711993019	-0.0773695976823641	0.159636594489146	-0.574820134864058	0.0127461926480545	0.155799078132193	-0.234068425945779
1:39001-39100	0.0188799965036641	-0.2330124021421	-0.152819998115602	-0.495097714596859	-0.020282600207112	0.482459079639674	0.0146894208297349	-0.0740631325448621	-0.00896227078438839	0.489931771678445
1:39501-39600	-0.347703758704998	0.174837838888939	-0.075725158114516	-0.386939568883434	0.329763231183479	0.606557802882316	-0.00872451704298006	0.35469806379718	0.169838263013613	-0.430020334213449
1:40001-40100	-0.3269554152676	-0.2362576366135	-0.173194897583514	-0.0430562035707718	-0.114731732167847	0.163670145663377	0.260224415572064	-0.105763706996103	0.493561904359552	-0.0996047136207572
1:40501-40600	-0.131741686392948	0.0748391596102773	-0.164718842735618	0.222459654894565	-0.108100586864134	0.174063891963085	0.13745329804972	-0.367334841147375	0.363847607072207	-0.434494700190888
1:41001-41100	0.0643087240535796	-0.164087505128801	-0.0968890955998565	0.0359514836740633	0.337975029459369	-0.104010613962203	-0.0316547583945556	0.226282509228365	0.163926929109053	-0.313993603098591
1:41501-41600	0.237741365889746	-0.383322474656974	0.447965097080355	0.149847251983037	0.191543963125051	-0.0550434373536515	-0.290663428393831	-0.136601242279339	-0.277874781437478	0.00075569323325213
1:42001-42100	-0.104287108124889	-0.0109917788686273	0.277959449982321	-0.0221947145938249	0.211645557051132	-0.255525071429378	-0.314452841373273	0.403165443375287	-0.203725971081706	-0.0703244102125075
1:42501-42600	0.439312087430145	0.0760366919789139	-0.0835714500330386	0.479321728618243	-0.368191871967078	-0.119074313043122	-0.293146101465532	-0.117426728531671	-0.158812044067327	0.242765869109581
1:43001-43100	0.247511348890471	0.71252993213589	0.297730398209127	-0.0649944657638301	-0.284915251109006	0.262159893052752	0.301091166308138	-0.0703356980897786	0.0956240384090012	-0.376959798277965
1:43501-43600	0.325647256090856	-0.198395127797886	-0.105107488907474	-0.276493491440738	-0.370144700113063	0.199987024857438	0.360402504277642	0.214060728272924	0.162327279126455	-0.219674441304344
1:44001-44100	0.196972444304	-0.235774848167766	0.782241751211288	0.0876792898463899	0.457704825146701	0.307084116264365	-0.313839686555261	0.60105314588132	0.192896193782015	-0.134500467046114
1:44501-44600	0.368635531126862	0.100451079898551	-0.345264955243385	-0.384224528754142	-0.307971515134208	-0.139881009654742	-0.195337765187602	0.420167226529746	-0.646576798936907	-0.0737021025497282
1:45001-45100	0.204935730830137	0.50182574919088	0.126468098604026	-0.191659432279411	0.109904730114903	0.132493506367703	-0.0260257347461709	0.0586626362392098	0.442459816607728	-0.216272861755671
1:45501-45600	-0.365029089118591	0.254975701748672	0.25421334611684	0.0336254076633649	-0.148656661558429	-0.115926253442982	0.203987616903901	-0.0458484855882001	0.0890162485100367	-0.0196639499290801
1:46001-46100	-0.269397857218857	0.293415438920703	-0.0421072762739371	0.0549441549253242	-0.219714503939398	-0.104725126985698	-0.0573366201619545	0.285591125498944	0.219356537909635	-0.00043750703773518
1:46501-46600	0.208559861275209	-0.0232010251564594	0.149539194143803	-0.0766720951952402	-0.108992198716547	-0.332182100647069	0.123332269148614	0.132339206554271	0.141450731131062	-0.299118914493293
1:47001-47100	-0.317864157299497	0.425372832356964	0.231488143341245	-0.363056729137355	0.186952275888617	0.374882345943757	0.219933314631331	-0.714758772891851	0.0153570672877102	-0.236862422108358
1:47501-47600	0.323395320636497	0.109331691781828	0.171288507100624	0.0530724560477034	-0.0472189527116992	0.140967949969187	-0.110938950984049	0.205510803885306	-0.0953570623919524	-0.255237175797586
1:48001-48100	-0.736495046968982	-0.0967437139650157	-0.0229735069096871	0.466063201200567	0.126982862376251	-0.532711151006565	0.0882122424202234	0.0477876687553214	0.129891840584247	-0.197480845359238
1:48501-48600	0.0130962590669012	0.629067440856972	-0.0800514177131543	-0.226441018712896	-0.25412494537232	0.00842709546570769	-0.13615246121344	-0.503529801531274	-0.225847226915649	-0.196004566170196
1:49001-49100	-0.199115948052187	-0.159499958777645	0.526578151622915	0.0209272260387161	-0.581776260118024	-0.110618834508627	0.10567478871884	-0.194634488617079	0.354336586010299	-0.462046286612897
1:49501-49600	0.114578909480528	-0.167057191132312	0.35640455595534	-0.00668935611487697	0.295279747090749	0.269470497004543	-0.185005755165254	0.136033442543813	0.146932545150341	-0.337335820508961
1:50001-50100	0.316744983038143	-0.0771875327049363	-0.0424345741372619	-0.158143046499132	-0.254746207385206	0.0954169815251353	0.0744449759848364	0.361068379980595	0.075868472724178	0.0944834876866986
1:50501-50600	0.0998084422908696	-0.154948223287891	-0.411547688847297	-0.219139609673127	-0.317839948535703	-0.180760926157117	0.188064577539967	0.503384839074777	0.273844436517231	0.23436683534503
1:51001-51100	-0.564416386276477	0.239597940628012	0.0490015474248712	-0.510591185459448	-0.413240231525397	-0.252389248819234	0.0659009503620907	-0.101257608136443	-0.471242407154389	-0.295140994205857
1:51501-51600	-0.0185897695707843	-0.150527421737675	-0.0147224392265936	-0.0536272454866838	-0.27981885388813	0.353736723226712	0.112621107433049	-0.0864150843910073	0.253990562359735	-0.0350802668062918
1:52001-52100	0.449149417571739	0.212113677555648	-0.0198507442606455	-0.157878276382527	0.302856084385299	0.127930286870043	-0.0486297436511756	0.145556599662905	-0.637395550111134	0.0671454667669448
1:52501-52600	-0.346932929172196	0.0093873878408763	-0.00665656464127912	-0.225580681273832	0.068145819418594	0.216761275360639	-0.0360287393378514	-0.523341813950587	-0.768756513237464	0.151201584780597
1:53001-53100	0.125530703634162	-0.161028728022394	0.172670411284183	-0.27199655507944	0.222468691417034	0.311133195049815	-0.506582408744965	-0.559569562829518	-0.175442871929756	0.40437077166732
1:53501-53600	-0.160388943606878	0.237963874315986	-0.117162619708649	-0.0766837245027611	-0.330211270651965	-0.25089434939885	0.132365287080088	-0.173189831493726	0.258459097262036	0.103024167445128
1:54001-54100	-0.153157498697125	0.0662622376952145	0.0875316424221213	0.123079398427155	0.193757345612531	-0.0973392956729251	-0.468287199414725	-0.00982733683060985	-0.0134704106164062	0.291373346716845
1:54501-54600	0.113099190748472	0.0269606047817579	0.377081735904207	0.18169304238479	0.319332285850289	0.474070246457882	0.433152388816897	0.166974601129974	0.190866024094698	-0.1005106691278
1:55001-55100	0.310648046863326	0.379602495978242	-0.350877878280783	0.222510621982948	-0.445854130913222	-0.295823890193299	-0.0604509089791355	0.263186757896225	-0.593166690933373	-0.0374099358153178
1:55501-55600	0.485373785982384	0.247761015320613	0.265294831198696	0.0665431482607693	0.600786732937209	0.386536912343883	0.228097560373955	0.22491332641017	-0.542102344854367	-0.184901840804362
1:56001-56100	-0.289143433051487	0.173113341653895	-0.132723132325639	-0.488613939775544	-0.192843384645098	0.0315966929254333	0.394753372523475	-0.414658269333904	-0.0161647083729379	-0.913167297127841
1:56501-56600	0.221256052732249	0.0358787070715668	-0.00843731412911844	-0.00867080008597548	0.646388468324693	-0.443898216644267	0.338254666529736	0.169615827723646	0.300951585577396	0.2369421244207
1:57001-57100	0.406122846937494	0.128673431698408	0.0355132051830554	-0.0135654054243513	-0.328789253762778	-0.219788907342539	0.0559409184003088	-0.15789964697025	-0.299929389185685	-0.143565976687588
1:57501-57600	0.086265193280771	-0.0788213180140428	0.233236465423943	0.333129509539376	0.169165773908956	-0.111843650911947	-0.559302021904892	0.82727512136314	0.0249253989837564	-0.208203985124244
1:58001-58100	0.0502640527284045	0.337128814396789	0.307903640681384	-0.12743979295584	0.173374259003698	-0.0941680043516708	-0.174773547976763	-0.107801300142337	-0.412112139221842	0.378126615669858
1:58501-58600	-0.272276212791987	0.280631186955453	0.622841365335289	0.390590045065066	-0.227238811303833	0.124647764725408	0.395328546097465	0.0505670521103735	0.213497337182764	0.014542469095953
1:59001-59100	-0.100116608828334	-0.424538378788467	-0.166432114205269	-0.101915540341835	0.0349345655151531	0.156270032297616	0.170825204271892	-0.0161562237380817	0.470315987057034	0.574406146841656
1:59501-59600	-0.634739768437632	0.184968233764924	0.0166712628024255	-0.262283075314968	0.0379467227748942	0.681651833232944	-0.16283290446905	-0.252364487291488	-0.28742314751766	-0.0896500902953011
1:60001-60100	0.274113956111538	0.570562370264051	-0.134218459854622	0.456814235902663	-0.14403811281798	0.303525747292326	-0.0252135949203195	0.300532496188903	-0.459337067029507	0.367930670770472
1:60501-60600	0.317033054582915	0.374462437219681	0.259961204393513	-0.22626584947394	0.215537820185701	0.599384873214294	0.118472194197169	-0.115697866533813	0.139896510192237	0.524892712838589
1:61001-61100	-0.402701579474991	-0.241502943898358	0.643980695358522	-0.424967701413466	-0.1976333612271	-0.368346822846597	0.448811031540033	-0.104068874089877	0.476842904777841	0.389558086279704
1:61501-61600	-0.293098320122405	0.685317750437271	-0.0310716698014882	-0.0620848122485478	-0.390716809896983	-0.604384390111634	0.0266374420203903	-0.362210389947736	-0.0212524734328197	-0.11664593448584
1:62001-62100	0.0931402656606308	0.288292707940093	-0.175689161610147	0.0387415525833423	-0.018180121566185	0.802619881710971	0.747802391892151	0.339253763541174	-0.812616127323948	-0.405127278552485
1:62501-62600	-0.0841892872188599	0.135709739117373	-0.157972506422792	-0.0902337583153852	0.0151066161138172	0.527477152538508	-0.225060285800777	0.215256373894804	-0.127805915026476	-0.152539457388192
1:63001-63100	0.29538824690535	-0.251226327832671	0.0107198299750013	0.0162258670772477	-0.249238571937874	-0.224154307059516	-0.0279245355771118	-0.018813097431808	-0.179612747564518	-0.0124563209132817
1:63501-63600	0.480647269220713	-0.21449735523438	-0.22175348719641	0.317256831924604	0.00575569901584736	0.13914403635362	-0.0710357538102671	0.382336987137428	-0.15819107773403	-0.346551201961237
1:64001-64100	-0.394323187534836	0.182474020628482	-0.085144630664782	0.70556975539824	0.0519603866241827	0.26439546866121	-0.197526398772188	-0.203090113342284	0.481560812142372	-0.0816675794045352
1:64501-64600	0.195960765765028	-0.410453901956986	-0.423354241412028	0.363403301077508	0.205623633048881	-0.252120561680409	-0.283257933738947	-0.0508223392172351	0.0235220914155807	0.0759364070167578
1:65001-65100	-0.100679062580861	0.0343729089368057	0.363068650403077	0.124168117656797	0.12008027887768	-0.184631937476991	0.22561646209144	-0.0283321369656371	0.340509806064547	-0.0071450542066748
1:65501-65600	0.141584935145499	-0.541668927774505	-0.42356870226842	0.00855028779183698	-0.195609431099322	0.0108686633358949	-0.449395459994512	-0.087412707387511	-0.57711631384405	-0.094541543299914
1:66001-66100	0.282315347296059	-0.0863124454130872	-1.07549124176661	0.629145769539382	-0.54452302062841	-0.068590940036863	0.121317261157732	-0.173392171100142	-0.147181256606175	0.10984081212656
1:66501-66600	-0.456939275879808	-0.501004854057165	0.0367383196286929	0.717887916867111	-0.127108189833965	-0.148200961081316	-0.127126673957279	0.430768210403505	0.523174442509524	-0.00586681855331194
1:67001-67100	-0.101261938835597	-0.0965398105969447	-0.700878863137835	-0.272873478097095	-0.289574242680251	0.411297565164842	0.25780325771202	0.454785454735572	0.429704802434157	0.463542124329832
1:67501-67600	0.176168432258131	0.184417167670817	-0.43329325924547	-0.397204201081444	0.134880222040066	0.116539331602763	0.0645697162485277	0.0883292764561368	0.428429717284389	-0.237334574237923
1:68001-68100	0.242334590773	-0.102916332957344	-0.024008732932942	0.12644720447742	-0.293937888511107	0.358207679884697	0.414119527573157	-0.128944849595342	0.0943510295216573	-0.314772224082618
1:68501-68600	-0.597569163529194	0.00544907884314777	-0.118073982283934	0.328123197578824	0.19838397611343	-0.191747579396599	0.0905835167312781	0.531310247073154	-0.210103993235219	0.354455091923664
1:69001-69100	0.0587659324313894	-0.182488929080513	0.0571868048560005	0.134382895739361	-0.279030275432941	0.190066570570949	0.168954881815477	0.524866361398994	0.29763840875281	0.227370866211131
1:69501-69600	0.127232999994525	-0.317233677051695	0.282842949117407	0.053025284206096	-0.308913985040027	-0.15544760596545	-0.0299730745881649	0.119843000301471	-0.0804319383130779	0.234359708855119
1:70001-70100	-0.0192534818590021	-0.0268705514044856	0.283133170036281	-0.163706091703464	-0.492662190583863	-0.0271559922479122	0.060691533292418	0.196375798824608	-0.0501012761382974	-0.182398174181095
1:70501-70600	-0.139781539710569	-0.221759758602104	-0.00374736237976805	0.198317823636812	-0.0886493555258517	0.19022499251687	-0.384938792948291	0.164342792213323	-0.326922214553063	-0.728520431163764
1:71001-71100	0.409550305087875	-0.312804271055197	0.036034835165748	0.295929596513273	-0.469468747922784	-0.0583079026934915	0.246555813862891	0.269064510640118	0.538009438880428	0.207400774637066
1:71501-71600	-0.0039750911331285	-0.0876528259335412	0.292140854837545	-0.129724083896956	0.165061831654898	-0.069977491994484	0.141775644121456	0.311127650281766	-0.895401234690917	0.357517045668433
1:72001-72100	0.0887152995626114	-0.13512351913871	0.396475571435442	-0.270575347522164	-0.263958500353838	0.130807544484526	0.153592081765019	0.233694299576214	0.196451425148236	-0.4728926634718
