locus	tumor.female1	tumor.female2	tumor.female3	tumor.female4	tumor.female5	tumor.male1	tumor.male2	tumor.male3	tumor.male4	tumor.male5
1:17001-17100	-1.46060179014929	-0.218460065202041	0.0556182420078882	-0.281653557349109	-0.247826609756074	-0.0299733860798419	0.000748715591698693	-0.0380928181392547	0.283409118810526	0.534133590928626
1:17501-17600	-0.764838886163	0.216140319743167	-0.0274455574224433	-0.464520650087635	-0.225616941822287	0.433732588040566	0.260339560720648	0.129534974669164	-0.577173759507036	0.23331064953493
1:18001-18100	-1.34126817001994	-0.500356258060813	0.0445741467287216	0.225279262103878	0.343284873992203	-0.621190593056087	0.155419024519119	0.53967783431252	0.447701689808949	0.501108014695813
1:18501-18600	-1.03597145383372	-0.159965962568172	0.0914144123581252	0.173952837491895	-0.337683545771225	-0.135373579922462	0.0181316260575981	0.189698205514467	0.499027880571715	0.553264476450404
1:19001-19100	-0.583069890775012	0.0630443739138795	-0.385252712654889	-0.394113791598045	-0.498824626972842	0.103149115794136	-0.57107020910084	0.0944452512933049	0.291348334106289	-0.0925290617804791
1:19501-19600	-1.19249001722271	-0.324236464675639	0.711772099317686	-0.197750800676491	-0.0892381593343964	0.369095279865954	-0.354993751196296	0.0750466026151207	0.327914451574805	0.0323729033970073
1:20001-20100	-1.3823674475483	-0.018664752688125	0.0429222850176196	-0.325358330792893	-0.236573373861479	-0.0706155046620768	0.189833910698929	0.0325518309661617	0.116567326258673	0.0275974087490921
1:20501-20600	-1.26106414687665	0.200339291391236	-0.0199986329356885	0.0459122788690217	0.0741311361902858	0.201202168132701	-0.226478110837592	-0.129110420050211	0.0263860087651119	-0.195916705396186
1:21001-21100	-1.06921003666044	0.641349085148902	0.0917008882693109	-0.317782534644969	0.0808030257782207	0.0501550633070635	0.13675236409442	-0.0913611927810953	0.418294255219965	0.144510312602567
1:21501-21600	-1.02398048091257	-0.42979616942167	0.0484389701655741	0.308228436067122	0.29891694559717	-0.306317315952192	-0.0541824598394621	0.884291406589736	0.21707713569475	-0.0860133971532636
1:22001-22100	-1.29912438273709	-0.0728580015682612	0.175442694271866	-0.139671895336175	-0.526535429720387	-0.120900698725824	-0.413038943675019	-0.0136132049210292	-0.357313939320211	-0.428992082197358
1:22501-22600	-0.658148888828331	-0.21905771804293	-0.261670013474377	0.221194650669759	0.510169548983749	-0.717917126398781	-0.0257002104613851	-0.119105243172761	-0.185066970034752	-0.0988543798092261
1:23001-23100	-0.987289453836591	-0.723763390926226	-0.216016240996703	0.394662848107315	-0.572681196780001	0.143350920114237	-0.00720877931334097	-0.347062082579709	-0.201331971929332	0.326927653745533
1:23501-23600	-0.999820249327411	-0.343852046410485	-0.504791327035065	-0.117945946222137	-0.0249682873160005	0.121858854224715	-0.129820898890323	0.25484147012714	-0.156742404006891	-0.357377119882816
1:24001-24100	-0.613517556043539	0.064812611845441	-0.411355328959774	0.308369560302741	0.0454946135394385	-0.196539432274571	0.385686674743107	0.118615158414766	0.261537010961377	-0.459823994871989
1:24501-24600	-0.954738518590944	-0.0364461005992549	0.683182401462369	-0.197751280958337	-0.482651404331872	0.159691774435267	0.231349019206907	0.066251666602355	-0.241576375584688	0.0945871683276449
1:25001-25100	-1.06745549627531	-0.1409137770054	0.273220851095662	0.200866393835968	0.504855073235096	-0.07554676393052	-0.451262611359024	0.199893125196202	-0.00186469741320783	0.124867956031154
1:25501-25600	-1.01644236503533	0.280160023652329	-0.232110202253269	-0.0480852231566751	0.18406849885591	-0.256193181490906	-0.0768320763107087	-0.334025432388029	-0.554111747717236	0.129215032702595
1:26001-26100	-1.11877546856967	0.420395163707386	-0.058149687779047	-0.0278295597548449	0.483376174406577	0.275778667307352	0.400831393500995	-0.420380091549361	-0.231103944737416	-0.078747971687906
1:26501-26600	-0.950606065865537	-0.287662712438465	-0.206466721289324	0.140160976545705	0.127980096602765	0.189371660198376	-0.272918887835714	0.364171742978489	-0.231931151305666	0.178214934057552
1:27001-27100	-0.781174219501	-0.226197788113494	-0.213646695272922	1.00390403033778	-0.413878693962799	-0.343496053503948	0.265234309145873	-0.285635745198969	-0.0751982164600616	0.0242334784910249
1:27501-27600	-0.843561574271132	-0.328318992978839	0.213555936265714	-0.145350347473215	-0.100010938599841	0.488468951655714	0.0873752243229573	0.562107201300175	0.472218776873951	-0.241268340674011
1:28001-28100	-0.600923733137784	-0.479698371227005	-0.228452987389013	-0.514809090862937	-0.322601400915203	-0.507008289286045	0.0612257227597221	0.137993913384251	-0.591345978390408	0.647694709059242
1:28501-28600	-0.948314241417478	0.102640350102331	-0.0563339990668106	-0.247210190455792	-0.137154402753323	-0.283951069457205	-0.334419736278876	0.0218380382085936	0.00486402660495862	0.389633845555916
1:29001-29100	-1.58352112328292	0.326474606262099	-0.610017815815326	-0.140156234081769	-0.238050427702816	0.440052124537275	-0.390626208631132	-0.00961265903572193	0.115572411529447	0.0512655798183767
1:29501-29600	-0.634727431924485	0.00456474660058079	-0.256580506527001	0.183647375868764	-0.375451535899203	0.133257005603029	0.669952624980241	0.00908880141771179	0.273091229053478	0.2691732542138
1:30001-30100	-1.21381452904055	0.0581720977581439	0.204952440448034	-0.187647426427015	-0.0839408467209411	0.128405470387649	-0.0118248735436387	0.034017360975655	-0.571100104769644	0.402766013062336
1:30501-30600	-1.22917410520478	0.258833766711815	-0.336397156885807	0.00712653194946971	0.160071610558373	0.164820681496834	0.102527015304526	-0.231807154728383	0.221330977505673	-0.399071233647804
1:31001-31100	-0.813944110626608	0.216130850812026	0.014186120446403	-0.232641767941104	-0.369831618643882	0.08229125494051	-0.371100344444575	0.0503205392463804	0.156445956919612	-0.524490868833703
1:31501-31600	-0.687691718564761	0.552931225831316	-0.182697038025508	0.146912333596551	-0.107384722835085	-0.166684209852906	0.240432161254833	-0.12819788589175	-0.189693848612437	0.373348883998092
1:32001-32100	-0.677431739342527	0.137055987435896	0.0481854610813381	0.284101348141254	0.116320544124278	-0.597593636371376	0.134673003734494	-0.752206679269344	-0.0101993001220862	0.0636263392035999
1:32501-32600	-0.80598151968588	0.125460747709388	-0.241532584182584	0.552237868095528	0.174692302727755	-0.284791415319278	-0.0620557272886818	-0.607170986358699	-0.222683648704459	0.194557215081997
1:33001-33100	-0.946875227821982	-0.0503697238265536	0.00493733645982451	-0.00181097716482476	-0.224472944194984	-0.340623436951258	-0.323789543358511	0.250088697833651	0.42620177189764	-0.11924661153868
1:33501-33600	-0.327678148969729	0.343244952646104	0.32328853080842	0.112654016703817	-0.22626900521965	-0.266333391768454	-0.121346100651783	0.170565960149547	-0.206286445831381	0.0265394397207216
1:34001-34100	-1.25475021970375	-0.359428859882618	-0.253407262585895	-0.0353425574794505	0.627979413967377	0.248164226906665	-0.614664928399821	0.512098964043268	-0.0349447687302274	-0.274950532540913
1:34501-34600	-1.44561888407868	-0.158881143153615	0.394412870550695	-0.114190068388805	0.4044013648708	-0.0987905612625776	-0.204330532915958	-0.62105964454435	0.0496249086820359	-0.358197762040567
1:35001-35100	-0.882359310111099	0.137057014362861	0.277595353089519	0.414651516262098	0.299028679432236	0.257478721162299	-0.372196580192502	-0.0719392742249831	-0.110232567138231	-0.0645078327438713
1:35501-35600	-0.721091717897845	0.0679650705012985	0.434264315271888	0.130067114536239	0.0482936539167101	0.587710467493467	-0.222610806758038	0.502092762551221	-0.148283562013972	0.313245072550247
1:36001-36100	-1.34492163249114	0.239609618775163	0.169000131933373	0.0941852486562266	0.0561103491133197	-0.000233030656037476	0.411208322953646	-0.0697094485465732	0.0304282036698682	-0.299576937855001
1:36501-36600	-1.06306495479537	-0.227024059101168	-0.398718280296558	0.100565883571612	-0.554980952005942	0.168325794456376	-0.171211607222974	0.0241482751036036	0.449552240418409	0.146102188417664
1:37001-37100	-1.11087513677488	0.357472288217052	-0.236864758629573	0.0404031732967085	0.0878262918522434	-0.104863834460482	-0.372339856801901	-0.0945408228946796	0.138274802412593	-0.195254789138631
1:37501-37600	-1.56776203704307	0.548013000578614	-0.1427173176702	0.169570805266524	0.274114949991689	0.535440812460197	0.362277688913655	-0.265202644135308	-0.22133080893105	0.252450574409351
1:38001-38100	-0.72950501426736	0.276929976107777	0.105690322761852	0.023747868342626	-0.320975444225199	-0.272664097628165	0.131435227149806	0.154681040593622	-0.368737806933628	-0.263503318526345
1:38501-38600	-1.12705068367104	0.149170420323184	-0.336327108545325	-0.624704961930314	-0.0610450682001121	0.144732922042536	-0.57066285926626	0.029121168887258	0.142011002954394	-0.236049344172647
1:39001-39100	-0.966378743326119	-0.236053115403509	-0.142577139655291	-0.503078635662628	-0.0336186964896262	0.466120027911695	0.0218570432288084	-0.0679416914937896	-0.0103143921657335	0.488933153718351
1:39501-39600	-1.34207672410015	0.164595321245209	-0.090616780717057	-0.392991847464588	0.331708751467698	0.612736494288223	-0.00521341365721172	0.351187157330779	0.167184939381895	-0.433714839770271
1:40001-40100	-1.30924917759079	-0.240545677719055	-0.178034808465797	-0.0446858861939059	-0.13084099930354	0.177043064256311	0.261744686233601	-0.11216659513604	0.492447100935952	-0.102740713094285
1:40501-40600	-1.10883586505953	0.082480139802434	-0.155597217742417	0.20375353011968	-0.0893608793865825	0.187666617056766	0.130227543889758	-0.376643598328915	0.354755553970261	-0.443352145001515
1:41001-41100	-0.942057782609067	-0.166042912676761	-0.0891418050424603	0.0292738311330065	0.344627916524844	-0.0998209010500581	-0.0480799404932557	0.219257842065187	0.154243276239057	-0.294497395623597
1:41501-41600	-0.751588264900048	-0.399582377676311	0.440828157725474	0.140887909486823	0.193038685775661	-0.0549922396398695	-0.285960665427486	-0.132071420805659	-0.267122548950107	-0.0147771564672993
1:42001-42100	-1.10781775019138	-0.0111456291102783	0.278988716686135	-0.017382041404469	0.204680608725383	-0.257775395554754	-0.310159135284412	0.409869618336384	-0.184927027228179	-0.0648183965617872
1:42501-42600	-0.571105602167642	0.0934326425372732	-0.07774299703545	0.46690574217833	-0.351097848921075	-0.118963373882548	-0.303252852930989	-0.109777690673511	-0.170713449909883	0.235295693104571
1:43001-43100	-0.757175048440422	0.713387785226061	0.291485426680973	-0.0646195030888069	-0.287735721669324	0.28304884040624	0.309169426294673	-0.0631108156004698	0.0839652696728731	-0.386039000879107
1:43501-43600	-0.663035703046895	-0.187483204939383	-0.115821452315562	-0.267222183661886	-0.356359385876162	0.198647662062438	0.355787962216634	0.220849387799779	0.172044097419532	-0.217086746604942
1:44001-44100	-0.800260593570749	-0.240095789559214	0.768986801626098	0.0693177492266193	0.455920036871673	0.301980168432463	-0.302752429184842	0.602959533983294	0.175442098997342	-0.125507940157034
1:44501-44600	-0.625438745294423	0.0987779130879814	-0.341183364749511	-0.380363167764117	-0.323765279707403	-0.136942398862521	-0.197234739472734	0.426017059799529	-0.634902717811063	-0.0667332208953329
1:45001-45100	-0.80225925500978	0.504688736947303	0.113520494128305	-0.200195922268257	0.0806074417335503	0.129392401903208	-0.0183280925057947	0.055195538729827	0.442320036264217	-0.209600085558192
1:45501-45600	-1.37534701045326	0.252371592077749	0.246752548460467	0.0314857353028944	-0.139344436851269	-0.119925558590444	0.210067723777422	-0.0361686338847142	0.0817455965200007	-0.00456854163322592
1:46001-46100	-1.27977345125124	0.293870143343958	-0.0422045798753538	0.0490968664247374	-0.231917982474187	-0.134588463607172	-0.0593242579813891	0.289800408839194	0.207401762414573	-0.00308594766767548
1:46501-46600	-0.774603901487057	-0.0273425865248788	0.14787897800081	-0.0860554215854367	-0.109689032412803	-0.322162263734471	0.126732524682123	0.145792056100612	0.138568582566146	-0.286915067085839
1:47001-47100	-1.31110013759903	0.411073658378222	0.227091985658797	-0.360319695978379	0.179237937950239	0.378541573256487	0.211408375848256	-0.69872344335177	0.00536709830028114	-0.230055480072996
1:47501-47600	-0.666984129044917	0.0978687253057843	0.186036022410973	0.0388398886076872	-0.0297010371812623	0.154691388219862	-0.112115073709956	0.194917265780689	-0.0787939017634803	-0.253127939810318
1:48001-48100	-1.7299246728889	-0.111399958106067	-0.0248087683147889	0.457436463152572	0.124480537016986	-0.529322451914646	0.0711388536843443	0.0511967422170005	0.124052300692994	-0.195644860695541
1:48501-48600	-0.997117342796682	0.627760236997335	-0.0730008439204502	-0.212333646201937	-0.259946155066188	0.0152291897846324	-0.138815691154414	-0.504212861366784	-0.237636865430513	-0.209601194934645
1:49001-49100	-1.19123038076835	-0.139236134364952	0.518884207087825	0.0260970395052765	-0.5853355976417	-0.102300953318649	0.110999478382403	-0.201264040788841	0.356641669041786	-0.457569832230344
1:49501-49600	-0.884208660870054	-0.170676381938298	0.374372730869592	-0.0267110372257795	0.298719621264922	0.274479098533363	-0.184811894632215	0.141637316121584	0.160103056489988	-0.317950799628162
1:50001-50100	0.317311805544795	-0.0758071327218979	-0.0433037415597253	-0.1779923036993	-0.237755743736101	0.10943176999554	0.0811300848418314	0.358051343297734	0.0775985259489098	0.0974439524178921
1:50501-50600	0.101693610295228	-0.149895174636005	-0.41685836938593	-0.206230772286388	-0.324626964924763	-0.167487574940262	0.199323369935799	0.495881126341179	0.272895268592646	0.231375265378944
1:51001-51100	-0.585499100342325	0.239675909220776	0.051246197110856	-0.512233355787985	-0.41387765038838	-0.253076629939791	0.0683366523995469	-0.0976926326477952	-0.4743477657407	-0.294265441376683
1:51501-51600	-0.0233013124637209	-0.124415107246278	-0.012307763990032	-0.0344717253440225	-0.295360185524608	0.354900820649099	0.117787908304728	-0.0858091285065155	0.251598203697955	-0.0269813881795239
1:52001-52100	0.447821021699541	0.205134879687378	-0.0271196654369968	-0.156226854065773	0.294449496138349	0.12739693601877	-0.058023632152721	0.125173798035478	-0.642103520393493	0.0775729174528113
1:52501-52600	-0.343225674975697	0.0186847673012511	-0.016174559446654	-0.226553185085211	0.0630446300030758	0.20421401493336	-0.0346956517146296	-0.536975333749012	-0.760128198477607	0.153584803771201
1:53001-53100	0.140535309668803	-0.164079815690366	0.195228772816344	-0.268803611522127	0.215265946231425	0.339990782968168	-0.513675601435384	-0.560114620314798	-0.183994036038469	0.405198745775355
1:53501-53600	-0.162490732311942	0.242968346288699	-0.122650005312589	-0.0744519923768921	-0.33859232700785	-0.262338069459466	0.13688867782935	-0.196693481921635	0.249983651707529	0.11396253613575
1:54001-54100	-0.152453952248717	0.0677771142061099	0.0858092017344438	0.128371202659516	0.202130826529495	-0.103191387811866	-0.473121302558125	-0.00417198293213977	-0.00739126284235097	0.285517397786538
1:54501-54600	0.121948243886335	0.0226191478147821	0.382698087019024	0.182813430896083	0.333512751446969	0.476794358433044	0.449275988388471	0.15019210000845	0.196328816004942	-0.095282626532169
1:55001-55100	0.303833618737814	0.374871017491247	-0.354882683426508	0.230486711172059	-0.441186420788418	-0.292402006784047	-0.0550475945696803	0.263790598076183	-0.606404006896531	-0.042145286431246
1:55501-55600	0.495075657282446	0.25291250953724	0.268933997843713	0.0720954533314827	0.591972231384496	0.383583750983074	0.220419226291419	0.226167458335334	-0.553060802245988	-0.199136019951652
1:56001-56100	-0.312667937994324	0.183207628593096	-0.130793988984783	-0.488009067167285	-0.176190762275948	0.022501426012285	0.389820589689388	-0.425328440336613	-0.00389607502783734	-0.900659896208313
1:56501-56600	0.225718048077911	0.0429353957695559	-0.00812923859236841	-0.0330685762219101	0.6575073174839	-0.454187203891213	0.349961552613762	0.165029589045346	0.299503118465012	0.224252441810922
1:57001-57100	0.397456551181324	0.126151875774062	0.0535726388581715	-0.0108924948787387	-0.331945263535647	-0.217837943425203	0.0569032223151004	-0.161636532888584	-0.290821634596186	-0.137377277057428
1:57501-57600	0.0809518736070427	-0.0801906970336315	0.239997522142591	0.337838430650813	0.150701957683889	-0.12509108137708	-0.550715151112859	0.826322966938387	0.0335293330611451	-0.192891064661331
1:58001-58100	0.0377775236761149	0.33448449357494	0.320434239835975	-0.122706780046174	0.169647596677941	-0.0665365185886987	-0.169143092174308	-0.0962261457502757	-0.399833129632454	0.366385766027687
1:58501-58600	-0.284119835657241	0.272427204765787	0.61851601778771	0.388426521689994	-0.240462832136059	0.119534099151002	0.387822514423459	0.0646410322520411	0.214129790939756	0.0127013642242486
1:59001-59100	-0.0923917758915292	-0.418315995584349	-0.158110435351404	-0.104828524199567	0.0281517899740105	0.154729766925039	0.184935125547289	-0.0281165525748725	0.453487195075609	0.585098184420031
1:59501-59600	-0.620933091505681	0.196579164145229	0.00963153980136395	-0.263615929334075	0.0362253614363298	0.681430486181564	-0.16111552052642	-0.228166774783801	-0.282657994314146	-0.0932358692627632
1:60001-60100	0.273713681522634	0.582716311232862	-0.135376192964303	0.461355751232983	-0.13036532433204	0.327756479263259	-0.0232749189116898	0.303408681168721	-0.441724704561806	0.364566321393906
1:60501-60600	0.320091134339712	0.371569695877869	0.244421828798357	-0.21991665124425	0.206524662548772	0.598236742025813	0.108801767671097	-0.116823673762457	0.144471837564435	0.507083240514451
1:61001-61100	-0.390250828373091	-0.227980982288209	0.629071529897393	-0.425022995685858	-0.201980747644323	-0.365793467968287	0.445569780118166	-0.106620223425105	0.504135875476888	0.383639840007644
1:61501-61600	-0.31630413084778	0.693876865462567	-0.0294167577490116	-0.0630301457378588	-0.389011432617292	-0.603238041312199	0.019991364148927	-0.373507065673285	-0.0179914625738368	-0.119275076014419
1:62001-62100	0.100284198406368	0.292018935386182	-0.175187796400086	0.0492651232304723	-0.00263329970120925	0.811587144324358	0.753105782341467	0.339775485396143	-0.817125559262824	-0.40671924196655
1:62501-62600	-0.0664217162823332	0.142087293337256	-0.173675727350755	-0.0915609466219862	0.0279236074525079	0.527071871007572	-0.227890815156776	0.220995356824832	-0.104392336404709	-0.138811038164901
1:63001-63100	0.283125026201223	-0.251266302799752	-7.9570018034306e-05	0.00396403016436015	-0.228310845035428	-0.226715177711117	-0.0285446162976737	-0.0188834991646069	-0.167208650665202	-0.0148881641959505
1:63501-63600	0.485552594110946	-0.225505155642022	-0.232566968047388	0.30497389193936	0.0105972968112897	0.144726918820973	-0.0718650877199631	0.356027843843608	-0.152840960278197	-0.334895169815608
1:64001-64100	-0.389008728689953	0.186353356094964	-0.101154405243465	0.707981604544289	0.0528380678737415	0.272903113281298	-0.197738960982574	-0.201456274517057	0.479056811422841	-0.0698771854800105
1:64501-64600	0.186442029860663	-0.40737583631575	-0.437822025380037	0.355078105933316	0.210718630541761	-0.241028952756958	-0.28892147445464	-0.0469575733189198	0.0331035493954096	0.0763305118079779
1:65001-65100	-0.0990361135721267	0.0366688706434864	0.353878533429744	0.126902596232237	0.128411862064219	-0.198067687146706	0.222953619546428	-0.0450686677155204	0.332006567455211	0.0114765502649629
1:65501-65600	0.139134927379318	-0.53181475269678	-0.431145992594314	0.0029099804923133	-0.195027298752043	0.011603855287316	-0.453586841938447	-0.0893107277612783	-0.575767013344987	-0.10238162275142
1:66001-66100	0.274109407845824	-0.0954670479884036	-1.07259401079232	0.639211906145461	-0.562864417254115	-0.0712529610789331	0.122279027383833	-0.169687636021984	-0.150978250002724	0.1263695802675
1:66501-66600	-0.454411562576052	-0.498926529470557	0.0197808775334461	0.725131122695079	-0.131975887980592	-0.14848418033481	-0.125706208235752	0.444196997638892	0.527352754306272	-0.00874725601355534
1:67001-67100	-0.104061754139707	-0.0895251448605939	-0.70270761169494	-0.271478065192186	-0.278035828428529	0.405110731228123	0.260295230062442	0.460551549368846	0.435007270156849	0.464414358117656
1:67501-67600	0.172968408357901	0.196946548419336	-0.443073088921295	-0.417357105650243	0.117927133563341	0.118254902310054	0.0726935636187152	0.0911214641651715	0.438070816308681	-0.243782639218946
1:68001-68100	0.241756677114351	-0.106560582404758	-0.0301304083209111	0.105565110674087	-0.291360981313843	0.36243081259142	0.387101155698259	-0.118732718620469	0.0969045011419341	-0.314718832410462
1:68501-68600	-0.597323046319203	0.00779703869709199	-0.132567140089897	0.335817160070182	0.19952607175548	-0.191491908292342	0.0860426327258137	0.548126570689281	-0.209602619597847	0.356678994212204
1:69001-69100	0.0445543779719525	-0.17645246680663	0.0693072191223885	0.143521863955645	-0.275069859750503	0.220884165181027	0.183800404453677	0.519672167187599	0.285051436077358	0.227247498936512
1:69501-69600	0.127188457417368	-0.304170542493444	0.278761995346603	0.0478887384259668	-0.321922175431227	-0.14638916488576	-0.0267320648600269	0.123127150292124	-0.0629515879080413	0.246216262216182
1:70001-70100	-0.00642397278279894	-0.0133763049821348	0.300121311204199	-0.178271933274691	-0.507058326314951	-0.0275690190703187	0.0616081307324558	0.170852953682344	-0.058344299769077	-0.197493448172754
1:70501-70600	-0.141235907644169	-0.224693907691912	0.00653716988721843	0.197172136092523	-0.102558210606914	0.194389329200213	-0.38056254585929	0.144906773295159	-0.333890881525474	-0.726221662624358
1:71001-71100	0.40888877197801	-0.310868775146947	0.0433994748214448	0.295606378707492	-0.465026543521154	-0.0593179309133758	0.249898067951369	0.27927658617188	0.535152603992622	0.197114507384003
1:71501-71600	-0.00257623345815537	-0.0747016309998235	0.308965630461722	-0.117348158380651	0.159921060382121	-0.0644332489255592	0.120334094279739	0.325291236000429	-0.900391119833376	0.353677655583654
1:72001-72100	0.0913189800660992	-0.144073315364389	0.408122249744214	-0.256915679623558	-0.271357435834585	0.121846456051824	0.152772601403615	0.223540119624878	0.200940066538498	-0.482384250221744
